Enu,wgt,mu_px,mu_py,mu_pz,mu_E,mu_p,pi_px,pi_py,pi_pz,pi_E,pi_p,cos_open,open_angle_deg
1.000520944595337,1.0,-0.024514936635522115,0.32492937711646336,0.2709354299360213,0.43674949917103884,0.42377598967633034,-0.16676606253467444,-0.1326757745283378,0.11882345462914937,0.28109176265059566,0.24399343050586175,-0.06604070423672162,93.78660950820407
0.931631326675415,1.0,0.19408172480960376,0.040405037790691774,0.48960575955810876,0.5386818340879991,0.5282178364807559,0.10114537445093556,-0.18726819258284996,0.024946311616564396,0.25573788551823545,0.21429437974276902,0.21447889292680744,77.6150430969793
0.6273602247238159,1.0,-0.1432488989380494,0.1750189631497465,0.04284861954497508,0.2532823016041307,0.230190983111602,-0.06918035534952878,0.12000838564678831,0.12879050489000987,0.23506321116171924,0.18914261376447933,0.8367741960235708,33.19896589648957
2.900656223297119,1.0,0.2784599674633104,-0.2190426790076739,0.976623366584577,1.0442590121543218,1.0388998261938058,-0.17813287861680124,0.22261171526730017,0.49190217974589806,0.5854355964214367,0.568555232723544,0.6467868197993784,49.70022234917576
0.42695528268814087,1.0,-0.016936147820919897,-0.027341650860729004,0.018531186637590808,0.11199035428553335,0.03711878032747409,0.006769348873697232,0.165661286084785,-0.08002294094228889,0.23102584653776698,0.18410094206302113,-0.8966017350614287,153.7149145597132
1.1834404468536377,1.0,0.29704448881713386,0.065777704520733,0.39752341939113717,0.5116161054082163,0.500586659543651,0.1305715359938917,-0.0758896781584748,0.5692497719446941,0.6052547042542398,0.5889426730352346,0.8821877930789979,28.09258768925369
1.0297893285751343,1.0,-0.1601690784385089,-0.305907501851131,0.27280018063782363,0.4525676828195647,0.4400607593647383,-0.12295812059077817,0.0418145145349335,0.40290869733357965,0.44573799067619374,0.42332324697806356,0.6270737366104625,51.165443407145034
0.7753013968467712,1.0,-0.07667691681413877,-0.1695184270824456,0.04793124033188834,0.21926533262780515,0.1921282136813384,0.09569859808902034,-0.16984985605324415,0.21011101594242143,0.3188002810504848,0.28662490174070376,0.5724789437535226,55.07672842310022
0.5739935636520386,1.0,0.0393595372409994,0.06946924127555643,0.07379722914076507,0.1516087572803157,0.10872524860436825,0.10115533267868543,-0.20196961922842782,0.05701580355824442,0.27157819348394663,0.23296980550278176,-0.23062416057970483,103.33382146412977
0.835203230381012,1.0,-0.14931147500738925,-0.201782902123237,0.030814764329103794,0.274087288028497,0.2529027596899968,-0.04380449465013109,-0.17580218909685957,0.19437779133659283,0.300146221211751,0.26572160094296693,0.7143283093726136,44.411821307310625
